movieId,title,genres
168612,Ghost in the Shell (2017),Action|Drama|Sci-Fi
168632,Bill Burr: Walk Your Way Out (2017),Comedy
168712,Fifty Shades Darker (2017),Drama|Romance
168846,Neal Brennan: 3 Mics (2017),Comedy
169034,Lemonade (2016),(no genres listed)
169180,American Fable (2017),Thriller
169670,The Void (2016),Horror
169904,Guyver: Dark Hero (1994),Sci-Fi
169912,Denis Leary: No Cure for Cancer (1993),Comedy
169958,Buster's Mal Heart (2017),Drama|Mystery
169982,Power Rangers (2017),Action|Adventure|Sci-Fi
169984,Alien: Covenant (2017),Action|Horror|Sci-Fi|Thriller
169992,Free Fire (2017),Action|Crime|Drama
170289,Species III (2004),Action|Horror|Sci-Fi
170297,Ultimate Avengers 2 (2006),Action|Animation|Sci-Fi
170355,Mulholland Dr. (1999),Drama|Mystery|Romance
170357,Dave Chappelle: The Age of Spin (2017),Comedy
170399,CHiPS (2017),Action|Comedy|Drama
170401,Table 19 (2017),Comedy|Drama
170411,Dave Chappelle: Deep in the Heart of Texas (2017),Comedy
170551,The Quiet Family (1998),Comedy
170597,A Plasticine Crow (1981),Animation
170697,Gifted (2017),Drama
170705,Band of Brothers (2001),Action|Drama|War
170777,There Once Was a Dog (1982),Animation|Children|Comedy
170813,Baywatch (2017),Action|Comedy
170817,Snatched (2017),Action|Comedy
170827,The Mummy (2017),Action|Adventure|Fantasy|Horror|Thriller
170837,Life-Size (2000),Children|Comedy|Fantasy
170875,The Fate of the Furious (2017),Action|Crime|Drama|Thriller
170897,Sandy Wexler (2017),Comedy
170907,Betting on Zero (2016),Documentary
170937,Win It All (2017),Comedy
170939,Captain Underpants: The First Epic Movie (2017),Action|Animation|Children|Comedy
170945,It Comes at Night (2017),Horror|Mystery|Thriller
170957,Cars 3 (2017),Adventure|Animation|Comedy
170993,Mini's First Time (2006),Comedy|Crime|Drama
171011,Planet Earth II (2016),Documentary
171023,The Hero (2017),Drama
171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",Documentary
171495,Cosmos,(no genres listed)
171631,Maria Bamford: Old Baby,(no genres listed)
171695,Robin Williams: Live on Broadway (2002),Comedy
171701,The Death of Louis XIV (2016),Drama
171749,Death Note: Desu nôto (2006–2007),(no genres listed)
171751,Munna bhai M.B.B.S. (2003),Comedy
171759,The Beguiled (2017),Drama|Thriller|Western
171763,Baby Driver (2017),Action|Crime|Thriller
171765,Okja (2017),Action|Adventure|Drama|Sci-Fi
171811,Embassy (2013),Comedy|Sci-Fi|War
171867,Rough Night (2017),Comedy|Drama
171891,Generation Iron 2,(no genres listed)
171917,Mystère à la Tour Eiffel (2015),Drama|Mystery|Thriller
172013,Stefan Zweig: Farewell to Europe (2016),Drama
172215,Saved by the Bell: Hawaiian Style (1992),Comedy
172229,Plain Clothes (1988),Comedy|Mystery|Romance|Thriller
172233,The Prime Gig (2000),Drama|Romance
172253,The Night Before (1988),Comedy
172321,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),Comedy
172461,Get Me Roger Stone (2017),Documentary
172497,T2 3-D: Battle Across Time (1996),(no genres listed)
172547,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy
172577,Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy
172583,Investigation Held by Kolobki (1986),Animation
172585,Karlson Returns (1970),Adventure|Animation|Children
172587,Vacations in Prostokvashino (1980),Animation
172589,Winter in Prostokvashino (1984),Animation
172591,The Godfather Trilogy: 1972-1990 (1992),(no genres listed)
172637,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy
172705,Tickling Giants (2017),Documentary
172793,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy
172825,Adventures of Mowgli: The Kidnapping (1968),Adventure|Animation|Children
172875,A Detective Story (2003),Animation|Sci-Fi
172881,Final Flight of the Osiris (2003),Action|Animation|Sci-Fi
172887,Kid's Story (2003),Animation|Sci-Fi
172909,Cheburashka (1971),Animation
173145,War for the Planet of the Apes (2017),Action|Adventure|Drama|Sci-Fi
173197,The Square (2017),Drama
173205,The Meyerowitz Stories (2017),Comedy
173209,War Machine (2017),Comedy|Drama|War
173235,Tokyo Idols (2017),Documentary
173253,Vir Das: Abroad Understanding (2017),Comedy
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy
173291,Valerian and the City of a Thousand Planets (2017),Action|Adventure|Sci-Fi
173307,The Gracefield Incident (2015),Action|Horror|Sci-Fi
173317,Shadow World (2016),Documentary
173351,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy
173355,Travels of an Ant (1983),Animation
173535,The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger (1980),(no genres listed)
173619,Fugitives (1986),Comedy|Crime
173751,Tiger Raid (2016),Thriller
173873,Gulliver's Travels (1996),Adventure|Children|Fantasy
173925,Seven Sisters (2017),Sci-Fi|Thriller
173941,Atomic Blonde (2017),Thriller
173963,Empties (2007),Comedy
174045,Goon: Last of the Enforcers (2017),Comedy
174053,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
174055,Dunkirk (2017),Action|Drama|Thriller|War
174141,Belladonna of Sadness (1973),Animation|Drama|Fantasy
174403,The Putin Interviews (2017),(no genres listed)
174479,Unedited Footage of a Bear (2014),Horror|Thriller
174551,Obsession (1965),Comedy
174681,"Oh, Hello: On Broadway (2017)",Comedy
174727,Good Time (2017),Crime|Drama
174737,Don Camillo in Moscow (1965),Comedy
174815,The House (2017),Comedy
174909,Logan Lucky (2017),Comedy
175197,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western
175199,Annabelle: Creation (2017),Horror
175293,Gena the Crocodile (1969),Animation|Children
175303,It (2017),Horror
175387,On the Trail of the Bremen Town Musicians (1973),Adventure|Animation|Children
175397,"In the blue sea, in the white foam. (1984)",Animation|Children|Fantasy
175401,Wolf and Calf (1984),Animation
175431,Bobik Visiting Barbos (1977),Animation|Comedy
175435,The Magic Ring (1982),Animation|Fantasy
175475,The Emoji Movie (2017),Animation|Children|Comedy
175485,Death Note (2017),Horror|Thriller
175569,Wind River (2017),Action|Crime|Mystery|Thriller
175577,Rory Scovel Tries Stand-Up for the First Time (2017),Comedy
175585,Shot Caller (2017),Action|Crime|Drama|Thriller
175661,The Hitman's Bodyguard (2017),Action|Comedy
175693,Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),Comedy|Crime
175705,Themroc (1973),Comedy|Horror
175707,A German Life (2016),Documentary
175743,Self-criticism of a Bourgeois Dog (2017),Comedy
175781,Der Herr Karl (1961),Comedy
176051,LEGO DC Super Hero Girls: Brain Drain (2017),Animation
176101,Kingsman: The Golden Circle (2017),Action|Adventure|Comedy
176329,Ari Shaffir: Double Negative (2017),Comedy
176371,Blade Runner 2049 (2017),Sci-Fi
176389,The Nut Job 2: Nutty by Nature (2017),Adventure|Animation|Children|Comedy
176413,Bliss (2012),Drama
176415,Alles Inklusive (2014),Comedy|Drama
176419,Mother! (2017),Drama|Horror|Mystery|Thriller
176423,Icarus (2017),Documentary
176579,Cage Dive (2017),Drama|Horror|Thriller
176601,Black Mirror,(no genres listed)
176621,Boniface's Holiday (1965),Animation|Children|Comedy|Romance
176751,American Made (2017),Crime|Thriller
176805,Little Boxes (2017),Comedy|Drama
176935,Geostorm (2017),Action
177185,Maz Jobrani: Immigrant (2017),Comedy
177285,Sword Art Online The Movie: Ordinal Scale (2017),Action|Adventure|Animation|Fantasy|Sci-Fi
177593,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
177615,Lady Bird (2017),Comedy
177763,Murder on the Orient Express (2017),Crime|Drama|Mystery
177765,Coco (2017),Adventure|Animation|Children
177939,"The Night Is Short, Walk on Girl (2017)",Animation|Romance
178061,"I, Tonya (2017)",Drama
178111,"Fireworks, Should We See It from the Side or the Bottom? (2017)",Animation
178129,Adventures in Plymptoons! (2011),Documentary
178323,Gaga: Five Foot Two (2017),Documentary
178613,Dave Chappelle: Killin' Them Softly (2000),Comedy
178615,Front Cover (2016),Comedy|Drama|Romance
178827,Paddington 2 (2017),Adventure|Animation|Children|Comedy
179053,2048: Nowhere to Run (2017),Sci-Fi|Thriller
179073,Male Hunt (1964),Comedy
179119,The Death of Stalin (2017),Comedy
179133,Loving Vincent (2017),Animation|Crime|Drama
179135,Blue Planet II (2017),Documentary
179211,Christina P: Mother Inferior (2017),Comedy
179401,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children
179427,Dane Cook: Troublemaker (2014),Comedy
179491,Mayhem (2017),Action|Horror
179511,Emerald Green (2016),Adventure|Drama|Fantasy|Romance
179709,Wonder Wheel (2017),Drama
179749,Creep 2 (2017),Comedy|Horror
179813,LBJ (2017),Drama
179815,"Roman J. Israel, Esq. (2017)",Drama|Thriller
179817,Darkest Hour (2017),Drama|War
179819,Star Wars: The Last Jedi (2017),Action|Adventure|Fantasy|Sci-Fi
179953,A Bad Moms Christmas (2017),Comedy
180031,The Shape of Water (2017),Adventure|Drama|Fantasy
180045,Molly's Game (2017),Drama
180095,Wonder (2017),Drama
180231,Daddy's Home 2 (2017),Comedy|Drama
180263,The Shining (1997),Drama|Horror|Thriller
180265,Jim & Andy: The Great Beyond (2017),Documentary
180297,The Disaster Artist (2017),Comedy|Drama
180497,The Post (2017),Drama|Thriller
180777,Die Frauen von Ravensbrück (2005),Documentary
180985,The Greatest Showman (2017),Drama
180987,Ferdinand (2017),Animation|Children|Comedy
181065,Jack Whitehall: At Large (2017),Comedy
181139,Lynne Koplitz: Hormonal Beast (2017),Comedy
181315,Phantom Thread (2017),Drama|Romance
181413,Too Funny to Fail: The Life and Death of The Dana Carvey Show (2017),(no genres listed)
181659,Craig Ferguson: Tickle Fight (2017),Comedy
181719,Serving in Silence: The Margarethe Cammermeyer Story (1995),(no genres listed)
182293,Hare-um Scare-um (1939),Animation|Children|Comedy
182297,Porky in Wackyland (1938),Animation|Comedy|Fantasy
182299,Porky's Hare Hunt (1938),Animation|Children|Comedy
182639,The Second Renaissance Part II (2003),Animation|Sci-Fi
182715,Annihilation (2018),Adventure|Mystery|Sci-Fi|Thriller
182727,A Christmas Story Live! (2017),(no genres listed)
182731,Pixel Perfect (2004),Children|Comedy|Sci-Fi
182749,Judd Apatow: The Return (2017),Comedy
182793,The Purple Sea (2009),Drama
182823,Bright (2017),Action|Crime|Fantasy
183011,The Commuter (2018),Crime|Drama|Mystery|Thriller
183197,Dave Chappelle: Equanimity (2017),Comedy
183199,Quest (2017),Documentary
183227,Dave Chappelle: The Bird Revelation (2017),Comedy
183295,Insidious: The Last Key (2018),Horror|Mystery|Thriller
183301,The Tale of the Bunny Picnic (1986),Children
183317,Patti Rocks (1988),Comedy|Drama
183611,Game Night (2018),Action|Comedy|Crime|Horror
183635,Maze Runner: The Death Cure (2018),Action|Mystery|Sci-Fi|Thriller
183897,Isle of Dogs (2018),Animation|Comedy
183911,The Clapper (2018),Comedy
183959,Tom Segura: Disgraceful (2018),Comedy
184015,When We First Met (2018),Comedy
184053,Battle Planet (2008),Action|Sci-Fi
184245,De platte jungle (1978),Documentary
184253,The Cloverfield Paradox (2018),Horror|Mystery|Sci-Fi|Thriller
184257,Making a Murderer (2015),Crime|Documentary
184349,Elsa & Fred (2005),Comedy|Drama|Romance
184471,Tomb Raider (2018),Action|Adventure|Fantasy
184641,Fullmetal Alchemist 2018 (2017),Action|Adventure|Fantasy
184721,First Reformed (2017),Drama|Thriller
184791,Fred Armisen: Standup for Drummers (2018),Comedy
184931,Death Wish (2018),Action|Crime|Drama|Thriller
184987,A Wrinkle in Time (2018),Adventure|Children|Fantasy|Sci-Fi
184997,"Love, Simon (2018)",Comedy|Drama
185029,A Quiet Place (2018),Drama|Horror|Thriller
185031,Alpha (2018),Adventure|Thriller
185033,I Kill Giants (2018),Drama|Fantasy|Thriller
185135,Sherlock - A Study in Pink (2010),Crime
185435,"Game Over, Man! (2018)",Action|Comedy
185473,Blockers (2018),Comedy
185585,Pacific Rim: Uprising (2018),Action|Fantasy|Sci-Fi
186587,Rampage (2018),Action|Adventure|Sci-Fi
187031,Jurassic World: Fallen Kingdom (2018),Action|Adventure|Drama|Sci-Fi|Thriller
187541,Incredibles 2 (2018),Action|Adventure|Animation|Children
187593,Deadpool 2 (2018),Action|Comedy|Sci-Fi
187595,Solo: A Star Wars Story (2018),Action|Adventure|Children|Sci-Fi
187717,Won't You Be My Neighbor? (2018),Documentary
188189,Sorry to Bother You (2018),Comedy|Fantasy|Sci-Fi
188301,Ant-Man and the Wasp (2018),Action|Adventure|Comedy|Fantasy|Sci-Fi
188675,Dogman (2018),Crime|Drama
188751,Mamma Mia: Here We Go Again! (2018),Comedy|Romance
188797,Tag (2018),Comedy
188833,The Man Who Killed Don Quixote (2018),Adventure|Comedy|Fantasy
189043,Boundaries (2018),Comedy|Drama
189111,Spiral (2018),Documentary
189333,Mission: Impossible - Fallout (2018),Action|Adventure|Thriller
189381,SuperFly (2018),Action|Crime|Thriller
189547,Iron Soldier (2010),Action|Sci-Fi
189713,BlacKkKlansman (2018),Comedy|Crime|Drama
190183,The Darkest Minds (2018),Sci-Fi|Thriller
190207,Tilt (2011),Drama|Romance
190209,Jeff Ross Roasts the Border (2017),Comedy
190213,John From (2015),Drama
190215,Liquid Truth (2017),Drama
190219,Bunny (1998),Animation
190221,Hommage à Zgougou (et salut à Sabine Mamou) (2002),Documentary
191005,Gintama (2017),Action|Adventure|Comedy|Sci-Fi
193565,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi
193567,anohana: The Flower We Saw That Day - The Movie (2013),Animation|Drama
193571,Silver Spoon (2014),Comedy|Drama
193573,Love Live! The School Idol Movie (2015),Animation
193579,Jon Stewart Has Left the Building (2015),Documentary
193581,Black Butler: Book of the Atlantic (2017),Action|Animation|Comedy|Fantasy
193583,No Game No Life: Zero (2017),Animation|Comedy|Fantasy
193585,Flint (2017),Drama
193587,Bungo Stray Dogs: Dead Apple (2018),Action|Animation
193609,Andrew Dice Clay: Dice Rules (1991),Comedy
